state,abbr,date,year,month,pulse_difficulty_expenses_pct,pulse_food_insufficient_pct,pulse_behind_on_housing_pct,ght_financial_abs,ght_food_abs,ght_housing_abs,gt_financial_rel,gt_food_rel,gt_housing_rel,unemployment_rate,ui_initial_claims,poverty_rate,rent_burden_pct,hpi_change,usda_food_insecurity_3yr_avg
Montana,MT,2025-02-01,2025,2,,,,,,,,,,,,,,,11.7
Montana,MT,2025-03-01,2025,3,,,,,,,,,,,,,,,11.7
Montana,MT,2025-04-01,2025,4,,,,,,,,,,,,,,,11.7
Montana,MT,2025-05-01,2025,5,,,,,,,,,,,,,,,11.7
Montana,MT,2025-06-01,2025,6,,,,,,,,,,,,,,,11.7
Montana,MT,2025-07-01,2025,7,,,,,,,,,,,,,,,11.7
Montana,MT,2025-08-01,2025,8,,,,,,,,,,,,,,,11.7
Montana,MT,2025-09-01,2025,9,,,,,,,,,,,,,,,11.7
Montana,MT,2025-10-01,2025,10,,,,,,,,,,,,,,,11.7
Montana,MT,2025-11-01,2025,11,,,,,,,,,,,,,,,11.7
Montana,MT,2025-12-01,2025,12,,,,,,,,,,,,,,,11.7
Montana,MT,2026-01-01,2026,1,,,,,,,,,,,,,,,11.7
Montana,MT,2026-02-01,2026,2,,,,,,,,,,,,,,,11.7
Montana,MT,2026-03-01,2026,3,,,,,,,,,,,,,,,11.7
Montana,MT,2026-04-01,2026,4,,,,,,,,,,,,,,,11.7
Montana,MT,2026-05-01,2026,5,,,,,,,,,,,,,,,11.7
Montana,MT,2026-06-01,2026,6,,,,,,,,,,,,,,,11.7
Nebraska,NE,2022-01-01,2022,1,,,,,,,,,,,,,,,12.7
Nebraska,NE,2022-02-01,2022,2,,,,,,,,,,,,,,,12.7
Nebraska,NE,2022-03-01,2022,3,,,,,,,,,,,,,,,12.7
Nebraska,NE,2022-04-01,2022,4,,,,,,,,,,,,,,,12.7
Nebraska,NE,2022-05-01,2022,5,,,,,,,,,,,,,,,12.7
Nebraska,NE,2022-06-01,2022,6,,,,,,,,,,,,,,,12.7
Nebraska,NE,2022-07-01,2022,7,,,,,,,,,,,,,,,12.7
Nebraska,NE,2022-08-01,2022,8,,,,,,,,,,,,,,,12.7
Nebraska,NE,2022-09-01,2022,9,,,,,,,,,,,,,,,12.7
Nebraska,NE,2022-10-01,2022,10,,,,,,,,,,,,,,,12.7
Nebraska,NE,2022-11-01,2022,11,,,,,,,,,,,,,,,12.7
Nebraska,NE,2022-12-01,2022,12,,,,,,,,,,,,,,,12.7
Nebraska,NE,2023-01-01,2023,1,,,,,,,,,,,,,,,12.7
Nebraska,NE,2023-02-01,2023,2,,,,,,,,,,,,,,,12.7
Nebraska,NE,2023-03-01,2023,3,,,,,,,,,,,,,,,12.7
Nebraska,NE,2023-04-01,2023,4,,,,,,,,,,,,,,,12.7
Nebraska,NE,2023-05-01,2023,5,,,,,,,,,,,,,,,12.7
Nebraska,NE,2023-06-01,2023,6,,,,,,,,,,,,,,,12.7
Nebraska,NE,2023-07-01,2023,7,,,,,,,,,,,,,,,12.7
Nebraska,NE,2023-08-01,2023,8,,,,,,,,,,,,,,,12.7
Nebraska,NE,2023-09-01,2023,9,,,,,,,,,,,,,,,12.7
Nebraska,NE,2023-10-01,2023,10,,,,,,,,,,,,,,,12.7
Nebraska,NE,2023-11-01,2023,11,,,,,,,,,,,,,,,12.7
Nebraska,NE,2023-12-01,2023,12,,,,,,,,,,,,,,,12.7
Nebraska,NE,2024-01-01,2024,1,,,,,,,,,,,,,,,12.7
Nebraska,NE,2024-02-01,2024,2,,,,,,,,,,,,,,,12.7
Nebraska,NE,2024-03-01,2024,3,,,,,,,,,,,,,,,12.7
Nebraska,NE,2024-04-01,2024,4,,,,,,,,,,,,,,,12.7
Nebraska,NE,2024-05-01,2024,5,,,,,,,,,,,,,,,12.7
Nebraska,NE,2024-06-01,2024,6,,,,,,,,,,,,,,,12.7
Nebraska,NE,2024-07-01,2024,7,,,,,,,,,,,,,,,12.7
Nebraska,NE,2024-08-01,2024,8,,,,,,,,,,,,,,,12.7
Nebraska,NE,2024-09-01,2024,9,,,,,,,,,,,,,,,12.7
Nebraska,NE,2024-10-01,2024,10,,,,,,,,,,,,,,,12.7
Nebraska,NE,2024-11-01,2024,11,,,,,,,,,,,,,,,12.7
Nebraska,NE,2024-12-01,2024,12,,,,,,,,,,,,,,,12.7
Nebraska,NE,2025-01-01,2025,1,,,,,,,,,,,,,,,12.7
Nebraska,NE,2025-02-01,2025,2,,,,,,,,,,,,,,,12.7
Nebraska,NE,2025-03-01,2025,3,,,,,,,,,,,,,,,12.7
Nebraska,NE,2025-04-01,2025,4,,,,,,,,,,,,,,,12.7
Nebraska,NE,2025-05-01,2025,5,,,,,,,,,,,,,,,12.7
Nebraska,NE,2025-06-01,2025,6,,,,,,,,,,,,,,,12.7
Nebraska,NE,2025-07-01,2025,7,,,,,,,,,,,,,,,12.7
Nebraska,NE,2025-08-01,2025,8,,,,,,,,,,,,,,,12.7
Nebraska,NE,2025-09-01,2025,9,,,,,,,,,,,,,,,12.7
Nebraska,NE,2025-10-01,2025,10,,,,,,,,,,,,,,,12.7
Nebraska,NE,2025-11-01,2025,11,,,,,,,,,,,,,,,12.7
Nebraska,NE,2025-12-01,2025,12,,,,,,,,,,,,,,,12.7
Nebraska,NE,2026-01-01,2026,1,,,,,,,,,,,,,,,12.7
Nebraska,NE,2026-02-01,2026,2,,,,,,,,,,,,,,,12.7
Nebraska,NE,2026-03-01,2026,3,,,,,,,,,,,,,,,12.7
Nebraska,NE,2026-04-01,2026,4,,,,,,,,,,,,,,,12.7
Nebraska,NE,2026-05-01,2026,5,,,,,,,,,,,,,,,12.7
Nebraska,NE,2026-06-01,2026,6,,,,,,,,,,,,,,,12.7
Nevada,NV,2022-01-01,2022,1,,,,,,,,,,,,,,,15.0
Nevada,NV,2022-02-01,2022,2,,,,,,,,,,,,,,,15.0
Nevada,NV,2022-03-01,2022,3,,,,,,,,,,,,,,,15.0
Nevada,NV,2022-04-01,2022,4,,,,,,,,,,,,,,,15.0
Nevada,NV,2022-05-01,2022,5,,,,,,,,,,,,,,,15.0
Nevada,NV,2022-06-01,2022,6,,,,,,,,,,,,,,,15.0
Nevada,NV,2022-07-01,2022,7,,,,,,,,,,,,,,,15.0
Nevada,NV,2022-08-01,2022,8,,,,,,,,,,,,,,,15.0
Nevada,NV,2022-09-01,2022,9,,,,,,,,,,,,,,,15.0
Nevada,NV,2022-10-01,2022,10,,,,,,,,,,,,,,,15.0
Nevada,NV,2022-11-01,2022,11,,,,,,,,,,,,,,,15.0
Nevada,NV,2022-12-01,2022,12,,,,,,,,,,,,,,,15.0
Nevada,NV,2023-01-01,2023,1,,,,,,,,,,,,,,,15.0
Nevada,NV,2023-02-01,2023,2,,,,,,,,,,,,,,,15.0
Nevada,NV,2023-03-01,2023,3,,,,,,,,,,,,,,,15.0
Nevada,NV,2023-04-01,2023,4,,,,,,,,,,,,,,,15.0
Nevada,NV,2023-05-01,2023,5,,,,,,,,,,,,,,,15.0
Nevada,NV,2023-06-01,2023,6,,,,,,,,,,,,,,,15.0
Nevada,NV,2023-07-01,2023,7,,,,,,,,,,,,,,,15.0
Nevada,NV,2023-08-01,2023,8,,,,,,,,,,,,,,,15.0
Nevada,NV,2023-09-01,2023,9,,,,,,,,,,,,,,,15.0
Nevada,NV,2023-10-01,2023,10,,,,,,,,,,,,,,,15.0
Nevada,NV,2023-11-01,2023,11,,,,,,,,,,,,,,,15.0
Nevada,NV,2023-12-01,2023,12,,,,,,,,,,,,,,,15.0
Nevada,NV,2024-01-01,2024,1,,,,,,,,,,,,,,,15.0
Nevada,NV,2024-02-01,2024,2,,,,,,,,,,,,,,,15.0
Nevada,NV,2024-03-01,2024,3,,,,,,,,,,,,,,,15.0
Nevada,NV,2024-04-01,2024,4,,,,,,,,,,,,,,,15.0
Nevada,NV,2024-05-01,2024,5,,,,,,,,,,,,,,,15.0
Nevada,NV,2024-06-01,2024,6,,,,,,,,,,,,,,,15.0
Nevada,NV,2024-07-01,2024,7,,,,,,,,,,,,,,,15.0
Nevada,NV,2024-08-01,2024,8,,,,,,,,,,,,,,,15.0
Nevada,NV,2024-09-01,2024,9,,,,,,,,,,,,,,,15.0
Nevada,NV,2024-10-01,2024,10,,,,,,,,,,,,,,,15.0
Nevada,NV,2024-11-01,2024,11,,,,,,,,,,,,,,,15.0
Nevada,NV,2024-12-01,2024,12,,,,,,,,,,,,,,,15.0
Nevada,NV,2025-01-01,2025,1,,,,,,,,,,,,,,,15.0
Nevada,NV,2025-02-01,2025,2,,,,,,,,,,,,,,,15.0
Nevada,NV,2025-03-01,2025,3,,,,,,,,,,,,,,,15.0
Nevada,NV,2025-04-01,2025,4,,,,,,,,,,,,,,,15.0
Nevada,NV,2025-05-01,2025,5,,,,,,,,,,,,,,,15.0
Nevada,NV,2025-06-01,2025,6,,,,,,,,,,,,,,,15.0
Nevada,NV,2025-07-01,2025,7,,,,,,,,,,,,,,,15.0
Nevada,NV,2025-08-01,2025,8,,,,,,,,,,,,,,,15.0
Nevada,NV,2025-09-01,2025,9,,,,,,,,,,,,,,,15.0
Nevada,NV,2025-10-01,2025,10,,,,,,,,,,,,,,,15.0
Nevada,NV,2025-11-01,2025,11,,,,,,,,,,,,,,,15.0
Nevada,NV,2025-12-01,2025,12,,,,,,,,,,,,,,,15.0
Nevada,NV,2026-01-01,2026,1,,,,,,,,,,,,,,,15.0
Nevada,NV,2026-02-01,2026,2,,,,,,,,,,,,,,,15.0
Nevada,NV,2026-03-01,2026,3,,,,,,,,,,,,,,,15.0
Nevada,NV,2026-04-01,2026,4,,,,,,,,,,,,,,,15.0
Nevada,NV,2026-05-01,2026,5,,,,,,,,,,,,,,,15.0
Nevada,NV,2026-06-01,2026,6,,,,,,,,,,,,,,,15.0
New Hampshire,NH,2022-01-01,2022,1,,,,,,,,,,,,,,,9.1
New Hampshire,NH,2022-02-01,2022,2,,,,,,,,,,,,,,,9.1
New Hampshire,NH,2022-03-01,2022,3,,,,,,,,,,,,,,,9.1
New Hampshire,NH,2022-04-01,2022,4,,,,,,,,,,,,,,,9.1
New Hampshire,NH,2022-05-01,2022,5,,,,,,,,,,,,,,,9.1
New Hampshire,NH,2022-06-01,2022,6,,,,,,,,,,,,,,,9.1
New Hampshire,NH,2022-07-01,2022,7,,,,,,,,,,,,,,,9.1
New Hampshire,NH,2022-08-01,2022,8,,,,,,,,,,,,,,,9.1
New Hampshire,NH,2022-09-01,2022,9,,,,,,,,,,,,,,,9.1
New Hampshire,NH,2022-10-01,2022,10,,,,,,,,,,,,,,,9.1
New Hampshire,NH,2022-11-01,2022,11,,,,,,,,,,,,,,,9.1
New Hampshire,NH,2022-12-01,2022,12,,,,,,,,,,,,,,,9.1
New Hampshire,NH,2023-01-01,2023,1,,,,,,,,,,,,,,,9.1
New Hampshire,NH,2023-02-01,2023,2,,,,,,,,,,,,,,,9.1
New Hampshire,NH,2023-03-01,2023,3,,,,,,,,,,,,,,,9.1
New Hampshire,NH,2023-04-01,2023,4,,,,,,,,,,,,,,,9.1
New Hampshire,NH,2023-05-01,2023,5,,,,,,,,,,,,,,,9.1
New Hampshire,NH,2023-06-01,2023,6,,,,,,,,,,,,,,,9.1
New Hampshire,NH,2023-07-01,2023,7,,,,,,,,,,,,,,,9.1
New Hampshire,NH,2023-08-01,2023,8,,,,,,,,,,,,,,,9.1
New Hampshire,NH,2023-09-01,2023,9,,,,,,,,,,,,,,,9.1
New Hampshire,NH,2023-10-01,2023,10,,,,,,,,,,,,,,,9.1
New Hampshire,NH,2023-11-01,2023,11,,,,,,,,,,,,,,,9.1
New Hampshire,NH,2023-12-01,2023,12,,,,,,,,,,,,,,,9.1
New Hampshire,NH,2024-01-01,2024,1,,,,,,,,,,,,,,,9.1
New Hampshire,NH,2024-02-01,2024,2,,,,,,,,,,,,,,,9.1
New Hampshire,NH,2024-03-01,2024,3,,,,,,,,,,,,,,,9.1
New Hampshire,NH,2024-04-01,2024,4,,,,,,,,,,,,,,,9.1
New Hampshire,NH,2024-05-01,2024,5,,,,,,,,,,,,,,,9.1
New Hampshire,NH,2024-06-01,2024,6,,,,,,,,,,,,,,,9.1
New Hampshire,NH,2024-07-01,2024,7,,,,,,,,,,,,,,,9.1
New Hampshire,NH,2024-08-01,2024,8,,,,,,,,,,,,,,,9.1
New Hampshire,NH,2024-09-01,2024,9,,,,,,,,,,,,,,,9.1
New Hampshire,NH,2024-10-01,2024,10,,,,,,,,,,,,,,,9.1
New Hampshire,NH,2024-11-01,2024,11,,,,,,,,,,,,,,,9.1
New Hampshire,NH,2024-12-01,2024,12,,,,,,,,,,,,,,,9.1
New Hampshire,NH,2025-01-01,2025,1,,,,,,,,,,,,,,,9.1
New Hampshire,NH,2025-02-01,2025,2,,,,,,,,,,,,,,,9.1
New Hampshire,NH,2025-03-01,2025,3,,,,,,,,,,,,,,,9.1
New Hampshire,NH,2025-04-01,2025,4,,,,,,,,,,,,,,,9.1
New Hampshire,NH,2025-05-01,2025,5,,,,,,,,,,,,,,,9.1
New Hampshire,NH,2025-06-01,2025,6,,,,,,,,,,,,,,,9.1
New Hampshire,NH,2025-07-01,2025,7,,,,,,,,,,,,,,,9.1
New Hampshire,NH,2025-08-01,2025,8,,,,,,,,,,,,,,,9.1
New Hampshire,NH,2025-09-01,2025,9,,,,,,,,,,,,,,,9.1
New Hampshire,NH,2025-10-01,2025,10,,,,,,,,,,,,,,,9.1
New Hampshire,NH,2025-11-01,2025,11,,,,,,,,,,,,,,,9.1
New Hampshire,NH,2025-12-01,2025,12,,,,,,,,,,,,,,,9.1
New Hampshire,NH,2026-01-01,2026,1,,,,,,,,,,,,,,,9.1
New Hampshire,NH,2026-02-01,2026,2,,,,,,,,,,,,,,,9.1
New Hampshire,NH,2026-03-01,2026,3,,,,,,,,,,,,,,,9.1
New Hampshire,NH,2026-04-01,2026,4,,,,,,,,,,,,,,,9.1
New Hampshire,NH,2026-05-01,2026,5,,,,,,,,,,,,,,,9.1
New Hampshire,NH,2026-06-01,2026,6,,,,,,,,,,,,,,,9.1
New Jersey,NJ,2022-01-01,2022,1,,,,,,,,,,,,,,,9.8
New Jersey,NJ,2022-02-01,2022,2,,,,,,,,,,,,,,,9.8
New Jersey,NJ,2022-03-01,2022,3,,,,,,,,,,,,,,,9.8
New Jersey,NJ,2022-04-01,2022,4,,,,,,,,,,,,,,,9.8
New Jersey,NJ,2022-05-01,2022,5,,,,,,,,,,,,,,,9.8
New Jersey,NJ,2022-06-01,2022,6,,,,,,,,,,,,,,,9.8
New Jersey,NJ,2022-07-01,2022,7,,,,,,,,,,,,,,,9.8
New Jersey,NJ,2022-08-01,2022,8,,,,,,,,,,,,,,,9.8
New Jersey,NJ,2022-09-01,2022,9,,,,,,,,,,,,,,,9.8
New Jersey,NJ,2022-10-01,2022,10,,,,,,,,,,,,,,,9.8
New Jersey,NJ,2022-11-01,2022,11,,,,,,,,,,,,,,,9.8
New Jersey,NJ,2022-12-01,2022,12,,,,,,,,,,,,,,,9.8
New Jersey,NJ,2023-01-01,2023,1,,,,,,,,,,,,,,,9.8
New Jersey,NJ,2023-02-01,2023,2,,,,,,,,,,,,,,,9.8
New Jersey,NJ,2023-03-01,2023,3,,,,,,,,,,,,,,,9.8
New Jersey,NJ,2023-04-01,2023,4,,,,,,,,,,,,,,,9.8
New Jersey,NJ,2023-05-01,2023,5,,,,,,,,,,,,,,,9.8
New Jersey,NJ,2023-06-01,2023,6,,,,,,,,,,,,,,,9.8
New Jersey,NJ,2023-07-01,2023,7,,,,,,,,,,,,,,,9.8
New Jersey,NJ,2023-08-01,2023,8,,,,,,,,,,,,,,,9.8
New Jersey,NJ,2023-09-01,2023,9,,,,,,,,,,,,,,,9.8
New Jersey,NJ,2023-10-01,2023,10,,,,,,,,,,,,,,,9.8
New Jersey,NJ,2023-11-01,2023,11,,,,,,,,,,,,,,,9.8
New Jersey,NJ,2023-12-01,2023,12,,,,,,,,,,,,,,,9.8
New Jersey,NJ,2024-01-01,2024,1,,,,,,,,,,,,,,,9.8
New Jersey,NJ,2024-02-01,2024,2,,,,,,,,,,,,,,,9.8
New Jersey,NJ,2024-03-01,2024,3,,,,,,,,,,,,,,,9.8
New Jersey,NJ,2024-04-01,2024,4,,,,,,,,,,,,,,,9.8
New Jersey,NJ,2024-05-01,2024,5,,,,,,,,,,,,,,,9.8
New Jersey,NJ,2024-06-01,2024,6,,,,,,,,,,,,,,,9.8
New Jersey,NJ,2024-07-01,2024,7,,,,,,,,,,,,,,,9.8
New Jersey,NJ,2024-08-01,2024,8,,,,,,,,,,,,,,,9.8
New Jersey,NJ,2024-09-01,2024,9,,,,,,,,,,,,,,,9.8
New Jersey,NJ,2024-10-01,2024,10,,,,,,,,,,,,,,,9.8
New Jersey,NJ,2024-11-01,2024,11,,,,,,,,,,,,,,,9.8
New Jersey,NJ,2024-12-01,2024,12,,,,,,,,,,,,,,,9.8
New Jersey,NJ,2025-01-01,2025,1,,,,,,,,,,,,,,,9.8
New Jersey,NJ,2025-02-01,2025,2,,,,,,,,,,,,,,,9.8
New Jersey,NJ,2025-03-01,2025,3,,,,,,,,,,,,,,,9.8
New Jersey,NJ,2025-04-01,2025,4,,,,,,,,,,,,,,,9.8
New Jersey,NJ,2025-05-01,2025,5,,,,,,,,,,,,,,,9.8
New Jersey,NJ,2025-06-01,2025,6,,,,,,,,,,,,,,,9.8
New Jersey,NJ,2025-07-01,2025,7,,,,,,,,,,,,,,,9.8
New Jersey,NJ,2025-08-01,2025,8,,,,,,,,,,,,,,,9.8
New Jersey,NJ,2025-09-01,2025,9,,,,,,,,,,,,,,,9.8
New Jersey,NJ,2025-10-01,2025,10,,,,,,,,,,,,,,,9.8
New Jersey,NJ,2025-11-01,2025,11,,,,,,,,,,,,,,,9.8
New Jersey,NJ,2025-12-01,2025,12,,,,,,,,,,,,,,,9.8
New Jersey,NJ,2026-01-01,2026,1,,,,,,,,,,,,,,,9.8
New Jersey,NJ,2026-02-01,2026,2,,,,,,,,,,,,,,,9.8
New Jersey,NJ,2026-03-01,2026,3,,,,,,,,,,,,,,,9.8
New Jersey,NJ,2026-04-01,2026,4,,,,,,,,,,,,,,,9.8
New Jersey,NJ,2026-05-01,2026,5,,,,,,,,,,,,,,,9.8
New Jersey,NJ,2026-06-01,2026,6,,,,,,,,,,,,,,,9.8
New Mexico,NM,2022-01-01,2022,1,,,,,,,,,,,,,,,14.5
New Mexico,NM,2022-02-01,2022,2,,,,,,,,,,,,,,,14.5
New Mexico,NM,2022-03-01,2022,3,,,,,,,,,,,,,,,14.5
New Mexico,NM,2022-04-01,2022,4,,,,,,,,,,,,,,,14.5
New Mexico,NM,2022-05-01,2022,5,,,,,,,,,,,,,,,14.5
New Mexico,NM,2022-06-01,2022,6,,,,,,,,,,,,,,,14.5
New Mexico,NM,2022-07-01,2022,7,,,,,,,,,,,,,,,14.5
New Mexico,NM,2022-08-01,2022,8,,,,,,,,,,,,,,,14.5
New Mexico,NM,2022-09-01,2022,9,,,,,,,,,,,,,,,14.5
New Mexico,NM,2022-10-01,2022,10,,,,,,,,,,,,,,,14.5
New Mexico,NM,2022-11-01,2022,11,,,,,,,,,,,,,,,14.5
New Mexico,NM,2022-12-01,2022,12,,,,,,,,,,,,,,,14.5
New Mexico,NM,2023-01-01,2023,1,,,,,,,,,,,,,,,14.5
New Mexico,NM,2023-02-01,2023,2,,,,,,,,,,,,,,,14.5
New Mexico,NM,2023-03-01,2023,3,,,,,,,,,,,,,,,14.5
New Mexico,NM,2023-04-01,2023,4,,,,,,,,,,,,,,,14.5
New Mexico,NM,2023-05-01,2023,5,,,,,,,,,,,,,,,14.5
New Mexico,NM,2023-06-01,2023,6,,,,,,,,,,,,,,,14.5
New Mexico,NM,2023-07-01,2023,7,,,,,,,,,,,,,,,14.5
New Mexico,NM,2023-08-01,2023,8,,,,,,,,,,,,,,,14.5
New Mexico,NM,2023-09-01,2023,9,,,,,,,,,,,,,,,14.5
New Mexico,NM,2023-10-01,2023,10,,,,,,,,,,,,,,,14.5
New Mexico,NM,2023-11-01,2023,11,,,,,,,,,,,,,,,14.5
New Mexico,NM,2023-12-01,2023,12,,,,,,,,,,,,,,,14.5
New Mexico,NM,2024-01-01,2024,1,,,,,,,,,,,,,,,14.5
New Mexico,NM,2024-02-01,2024,2,,,,,,,,,,,,,,,14.5
New Mexico,NM,2024-03-01,2024,3,,,,,,,,,,,,,,,14.5
New Mexico,NM,2024-04-01,2024,4,,,,,,,,,,,,,,,14.5
New Mexico,NM,2024-05-01,2024,5,,,,,,,,,,,,,,,14.5
New Mexico,NM,2024-06-01,2024,6,,,,,,,,,,,,,,,14.5
New Mexico,NM,2024-07-01,2024,7,,,,,,,,,,,,,,,14.5
New Mexico,NM,2024-08-01,2024,8,,,,,,,,,,,,,,,14.5
New Mexico,NM,2024-09-01,2024,9,,,,,,,,,,,,,,,14.5
New Mexico,NM,2024-10-01,2024,10,,,,,,,,,,,,,,,14.5
New Mexico,NM,2024-11-01,2024,11,,,,,,,,,,,,,,,14.5
New Mexico,NM,2024-12-01,2024,12,,,,,,,,,,,,,,,14.5
New Mexico,NM,2025-01-01,2025,1,,,,,,,,,,,,,,,14.5
New Mexico,NM,2025-02-01,2025,2,,,,,,,,,,,,,,,14.5
New Mexico,NM,2025-03-01,2025,3,,,,,,,,,,,,,,,14.5
New Mexico,NM,2025-04-01,2025,4,,,,,,,,,,,,,,,14.5
New Mexico,NM,2025-05-01,2025,5,,,,,,,,,,,,,,,14.5
New Mexico,NM,2025-06-01,2025,6,,,,,,,,,,,,,,,14.5
New Mexico,NM,2025-07-01,2025,7,,,,,,,,,,,,,,,14.5
New Mexico,NM,2025-08-01,2025,8,,,,,,,,,,,,,,,14.5
New Mexico,NM,2025-09-01,2025,9,,,,,,,,,,,,,,,14.5
New Mexico,NM,2025-10-01,2025,10,,,,,,,,,,,,,,,14.5
New Mexico,NM,2025-11-01,2025,11,,,,,,,,,,,,,,,14.5
New Mexico,NM,2025-12-01,2025,12,,,,,,,,,,,,,,,14.5
New Mexico,NM,2026-01-01,2026,1,,,,,,,,,,,,,,,14.5
New Mexico,NM,2026-02-01,2026,2,,,,,,,,,,,,,,,14.5
New Mexico,NM,2026-03-01,2026,3,,,,,,,,,,,,,,,14.5
New Mexico,NM,2026-04-01,2026,4,,,,,,,,,,,,,,,14.5
New Mexico,NM,2026-05-01,2026,5,,,,,,,,,,,,,,,14.5
New Mexico,NM,2026-06-01,2026,6,,,,,,,,,,,,,,,14.5
New York,NY,2022-01-01,2022,1,,,,,,,,,,,,,,,14.0
New York,NY,2022-02-01,2022,2,,,,,,,,,,,,,,,14.0
New York,NY,2022-03-01,2022,3,,,,,,,,,,,,,,,14.0
New York,NY,2022-04-01,2022,4,,,,,,,,,,,,,,,14.0
New York,NY,2022-05-01,2022,5,,,,,,,,,,,,,,,14.0
New York,NY,2022-06-01,2022,6,,,,,,,,,,,,,,,14.0
New York,NY,2022-07-01,2022,7,,,,,,,,,,,,,,,14.0
New York,NY,2022-08-01,2022,8,,,,,,,,,,,,,,,14.0
New York,NY,2022-09-01,2022,9,,,,,,,,,,,,,,,14.0
New York,NY,2022-10-01,2022,10,,,,,,,,,,,,,,,14.0
New York,NY,2022-11-01,2022,11,,,,,,,,,,,,,,,14.0
New York,NY,2022-12-01,2022,12,,,,,,,,,,,,,,,14.0
New York,NY,2023-01-01,2023,1,,,,,,,,,,,,,,,14.0
New York,NY,2023-02-01,2023,2,,,,,,,,,,,,,,,14.0
New York,NY,2023-03-01,2023,3,,,,,,,,,,,,,,,14.0
New York,NY,2023-04-01,2023,4,,,,,,,,,,,,,,,14.0
New York,NY,2023-05-01,2023,5,,,,,,,,,,,,,,,14.0
New York,NY,2023-06-01,2023,6,,,,,,,,,,,,,,,14.0
New York,NY,2023-07-01,2023,7,,,,,,,,,,,,,,,14.0
New York,NY,2023-08-01,2023,8,,,,,,,,,,,,,,,14.0
New York,NY,2023-09-01,2023,9,,,,,,,,,,,,,,,14.0
New York,NY,2023-10-01,2023,10,,,,,,,,,,,,,,,14.0
New York,NY,2023-11-01,2023,11,,,,,,,,,,,,,,,14.0
New York,NY,2023-12-01,2023,12,,,,,,,,,,,,,,,14.0
New York,NY,2024-01-01,2024,1,,,,,,,,,,,,,,,14.0
New York,NY,2024-02-01,2024,2,,,,,,,,,,,,,,,14.0
New York,NY,2024-03-01,2024,3,,,,,,,,,,,,,,,14.0
New York,NY,2024-04-01,2024,4,,,,,,,,,,,,,,,14.0
New York,NY,2024-05-01,2024,5,,,,,,,,,,,,,,,14.0
New York,NY,2024-06-01,2024,6,,,,,,,,,,,,,,,14.0
New York,NY,2024-07-01,2024,7,,,,,,,,,,,,,,,14.0
New York,NY,2024-08-01,2024,8,,,,,,,,,,,,,,,14.0
New York,NY,2024-09-01,2024,9,,,,,,,,,,,,,,,14.0
New York,NY,2024-10-01,2024,10,,,,,,,,,,,,,,,14.0
New York,NY,2024-11-01,2024,11,,,,,,,,,,,,,,,14.0
New York,NY,2024-12-01,2024,12,,,,,,,,,,,,,,,14.0
New York,NY,2025-01-01,2025,1,,,,,,,,,,,,,,,14.0
New York,NY,2025-02-01,2025,2,,,,,,,,,,,,,,,14.0
New York,NY,2025-03-01,2025,3,,,,,,,,,,,,,,,14.0
New York,NY,2025-04-01,2025,4,,,,,,,,,,,,,,,14.0
New York,NY,2025-05-01,2025,5,,,,,,,,,,,,,,,14.0
New York,NY,2025-06-01,2025,6,,,,,,,,,,,,,,,14.0
New York,NY,2025-07-01,2025,7,,,,,,,,,,,,,,,14.0
New York,NY,2025-08-01,2025,8,,,,,,,,,,,,,,,14.0
New York,NY,2025-09-01,2025,9,,,,,,,,,,,,,,,14.0
New York,NY,2025-10-01,2025,10,,,,,,,,,,,,,,,14.0
New York,NY,2025-11-01,2025,11,,,,,,,,,,,,,,,14.0
New York,NY,2025-12-01,2025,12,,,,,,,,,,,,,,,14.0
New York,NY,2026-01-01,2026,1,,,,,,,,,,,,,,,14.0
New York,NY,2026-02-01,2026,2,,,,,,,,,,,,,,,14.0
New York,NY,2026-03-01,2026,3,,,,,,,,,,,,,,,14.0
New York,NY,2026-04-01,2026,4,,,,,,,,,,,,,,,14.0
New York,NY,2026-05-01,2026,5,,,,,,,,,,,,,,,14.0
New York,NY,2026-06-01,2026,6,,,,,,,,,,,,,,,14.0
North Carolina,NC,2022-01-01,2022,1,,,,,,,,,,,,,,,11.8
North Carolina,NC,2022-02-01,2022,2,,,,,,,,,,,,,,,11.8
North Carolina,NC,2022-03-01,2022,3,,,,,,,,,,,,,,,11.8
North Carolina,NC,2022-04-01,2022,4,,,,,,,,,,,,,,,11.8
North Carolina,NC,2022-05-01,2022,5,,,,,,,,,,,,,,,11.8
North Carolina,NC,2022-06-01,2022,6,,,,,,,,,,,,,,,11.8
North Carolina,NC,2022-07-01,2022,7,,,,,,,,,,,,,,,11.8
North Carolina,NC,2022-08-01,2022,8,,,,,,,,,,,,,,,11.8
North Carolina,NC,2022-09-01,2022,9,,,,,,,,,,,,,,,11.8
North Carolina,NC,2022-10-01,2022,10,,,,,,,,,,,,,,,11.8
North Carolina,NC,2022-11-01,2022,11,,,,,,,,,,,,,,,11.8
North Carolina,NC,2022-12-01,2022,12,,,,,,,,,,,,,,,11.8
North Carolina,NC,2023-01-01,2023,1,,,,,,,,,,,,,,,11.8
North Carolina,NC,2023-02-01,2023,2,,,,,,,,,,,,,,,11.8
North Carolina,NC,2023-03-01,2023,3,,,,,,,,,,,,,,,11.8
North Carolina,NC,2023-04-01,2023,4,,,,,,,,,,,,,,,11.8
North Carolina,NC,2023-05-01,2023,5,,,,,,,,,,,,,,,11.8
